text_original,text_clean,label,video_id,title,channel_name,tanggal,author,source
15pm atau 17 base model? please jawab bang 😭🙏🏻,15pm atau 17 base model please jawab bang,0,,,,,,dataset_kaggle
"Kalau pada akhirnya terbukti.

Mari kita suarakan HUKUM MATI!!!

Tolong dikoordinir bang",kalau pada akhirnya terbukti mari kita suarakan hukum mati tolong dikoordinir kakak,0,,,,,,judi_online
Setiap headshot di ❤𝐌𝐀𝐗𝐖𝐈𝐍𝟖𝟖❤ bikin sorak penonton.,headshot maxwin88 bikin sorak tonton,1,,,,1757843391.75756,@putriii-d5d,dataset_komentarJudol
"Ya Tuhan, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 bikin speechless! Visualnya memanjakan mata, ceritanya penuh makna! 👏",tuhan mona 4d bikin speechless visual manja mata cerita penuh makna,1,,,,1757872168.86637,@CuongHoang-o3t,dataset_komentarJudol
Jatuh cinta memang manis ;],jatuh cinta memang manis,0,,,,,,dataset_kaggle
menyala betul,menyala betul,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.668.211.450,rudypampur-e9l,data_clean_final
"PIK tuh isinya bandar judi onkine, dari yang kroco2 buka judol server di myanmar, sampai yang kakap, di PIK itu ngga ada polisi, hebat kan 😅",pik tuh isinya bandar judi onkine dari yang kroco2 buka judi online server di myanmar sampai yang kakap di pik itu enggak ada polisi hebat kan,0,,,,,,judi_online
Cuma di 𝑽𝑰𝑪𝑻𝑶𝑹𝒀𝟎𝟎𝟕 bisa cuan sambil rebahan 😴,cuma di victory007 bisa cuan sambil rebahan,1,,,,,,judi_online
"01:27 Gak nyangka ❤퐌퐎퐍퐀 ퟒ퐃 se-epic ini! Modal kecil, tapi untungnya gede. Ceritanya bikin refleksi, dan visualnya bikin mata terpana. Sukses terus buat timnya! ",gak nyangka se epic modal kecil untung gede cerita bikin refleksi visual bikin mata terpana sukses terus buat tim,1,,,,1755454832.41406,@MarkRodriguez-w4l,dataset_komentarJudol
Like pakai jari kelingking,like pakai jari kelingking,0,,,,,,dataset_kaggle
P𝘂𝗹𝗮𝘂777 tampil dengan desain modern,pulau777 tampil dengan desain modern,1,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.166.994.560,MahperiGokmen,data_clean_final
"Awalnya penasaran, sekarang malah gak bisa lepas dari 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝.",awalnya penasaran sekarang malah tidak bisa lepas dari pulauwin,1,,,,,,judi_online
Itu mah masih baca tex,itu mah masih baca tex,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.336.751.360.870,Itsme_Keyzz,data_clean_final
Kayak ada yang sengaja bikin ＰＵＬＡＵＷＩＮ viral tapi gak ada clue apapun.,kayak sengaja bikin pulauwin viral gak clue apa,1,,,,1755195190.09579,@reedmorrill,dataset_komentarJudol
", ragu 𝘼𝙇𝙀𝙓𝙄𝙎17 , eh taunya nagih . serius .",ragu alexis17 eh taunya nagih serius,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,JokoPratama-c3i,data_clean_final
"Bisa jadi Darksistem butuh bantuan hacker super nih, siapa yang mau volunteer? 😏",jadi darksistem butuh bantu hacker super nih siapa mau volunteer,0,,,,1755195502.61107,@YANG-TERBAIK-HANYA_WAHANA88,dataset_komentarJudol
Nunggu tahun depam A7X (avenged sevenfold),nunggu tahun depam a7x avenged sevenfold,0,,,,,,dataset_kaggle
💥ＪＡＲＵＭ７７💥main 3 menit langsung cair,jarum77 maine menit langsung cair,1,,,,1756059287.5899,@phuonghoang-e7h,dataset_komentarJudol
Maaf terlambat bang semangat ya Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,maaf terlambat bang semangat ya salam weton88 gampang jepe,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.036.606.470,MartinaKelly-n1e,data_clean_final
Xmax GD style 😊,xmax gd style,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.163.908.230,Roy_khan29,data_clean_final
"lancar lancar bang salam jepe λlexis17 ,",lancar lancar bang salam jepe lexis17,1,ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,jaemanhidayat,data_clean_final
berbagi rezeki!,bagi rezeki,0,,,,1758242069.94051,@ArunaKumar-ed5eb,dataset_komentarJudol
"Swert Bonanja gacir hari ini, mntp",swert bonanja gacir hari ini mntp,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.032.806.900,SophiaXplZH,data_clean_final
𝐌𝐢𝐘𝐚𝟖𝟖 tempatnya w3de batas ! keseruannya bikin nagih !,miya88 tempatnya w3de batas keseruannya bikin nagih,1,TZ5DrBuTnBI,Gimana? Sumbangan kok wajib,Rifato,2025-05-04 11:42:44+00:00,TanSomchaiWOEeVy4,data_clean_final
𝔾𝔸 ℝ𝕌 𝔻𝔸 ℍ𝕆 𝕂𝕀menang lebih mudah🦅,ga ru da ho kimenang lebih mudah,1,,,,1755194952.3877,@williamskaty832,dataset_komentarJudol
"Lost streak itu emang racun paling sakit buat player ML. Satu kali kalah masih bisa ketawa, dua kali kalah mulai panas, masuk ke lima kali berturut-turut udah kayak pengen uninstall game. Tapi anehnya besok balik lagi, ya kan.",lost streak emang racun paling sakit buat player ml satu kali kalah ketawa kali kalah mulai panas masuk lima kali turut turut udah kayak ken uninstall game aneh besok balik kan,0,,,,1756059827.51814,@CUAN-BESAR-HANYA_WAHANA88,dataset_komentarJudol
ga ruda ho ki-gokil banget pecah ga sia sia anjaay,ga ruda ho ki gokil banget pecah ga sia sia anjaay,1,CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,TowneyDunkin,data_clean_final
💙♥️,,0,,,,,,dataset_kaggle
Bocil caper mentang mentang game pakai blok kotak gitu langsung di kira plagiat njir,bocil caper mentang mentang game pakai blok kotak gitu langsung di kira plagiat njir,0,,,,,,dataset_kaggle
======================== Jangan lupa join di ᥇ꪖꪻ᥅ꫀᔰᦔ biar Kelen bisa ngerasain menang bermain di ᥇ꪖꪻ᥅ꫀᔰᦔ ya ges yaa,jangan lupa join di 1atre4d biar kelen bisa ngerasain menang bermain di 1atre4d ya ges yaa,1,,,,,,dataset_kaggle
Hidup lebih seru di 1:08 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77,hidup lebih seru di 1 08 mandalika77,1,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.162.725.510,NihatKubra,data_clean_final
Frost Diamond aku bisa,frost diamond aku bisa,0,,,,,,dataset_kaggle
"sehari join alexis17 , gue udah dapet cuan beli motor !",sehari join alexis17 gue udah dapet cuan beli motor,1,gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,budimankambali,data_clean_final
​@zulkarnaennasutionChelsea kah bang ? Wkwkwk,kah bang wkwkwk,0,,,,,,dataset_kaggle
awokawok😂,awokawok,0,,,,1757443292.3462,@Lestichan.,dataset_komentarJudol
"Stop lihat rrq udah lah,,gitu"" aja",stop lihat rrq udah lah gitu aja,0,,,,1758461041.51739,@banghudelgas8661,dataset_komentarJudol
akwkakwk,akwkakwk,0,,,,1757184116.01169,@Attasuri,dataset_komentarJudol
yang main di𝔾𝔸 ℝ𝕌 𝔻𝔸 ℍ𝕆 𝕂𝕀..semoga hoki💗,main diga ru da ho ki moga hoki,1,,,,1758374453.20748,@nguynnam.6359,dataset_komentarJudol
Diantara ku dan sawit,diantara ku dan sawit,0,,,,,,dataset_kaggle
"YOUTUBE BANYAK IKLAN JUDOL, YA HARUS DIBRANTAS POLISI. BUKAN DIPELIHARA!",youtube banyak iklan judol ya harus dibrantas polisi bukan dipelihara,0,,,,,,dataset_kaggle
"Spin sekarang, panen besar 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓",spin sekarang panen besar pr0be85,1,,,,,,judi_online
"Gaji masih tanggal 25, saldo di V𝐈𝐂𝐓𝐎𝐑𝐘𝟎𝟎𝟕 udah kayak tanggal muda 😎",gaji masih tanggal saldo di victory007 sudah seperti tanggal muda,1,,,,,,judi_online
"gak mikir , 𝘋𝐄𝘞𝐴𝐷𝐎𝑅𝘼 untung !",gak mikir dewadora untung,1,zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,SarahdKL3q,data_clean_final
"Kent, siapa yg t*lol pemain ererki?😂😂😂😂😂",kent siapa yg tlol main ererki,0,,,,1755196240.80818,@MarxesoGimang,dataset_komentarJudol
Koten makin lebayyyy ngomong sj blm lancar kok bisa klarifikasi,koten makin lebayy ngomong sj blm lancar kok bisa klarifikasi,0,,,,,,dataset_kaggle
"Kemudahan dapatkan kemenangan hanya di ⚽️𝙋𝙇𝘼𝙕𝘼𝘽𝙊𝙇𝘼⚽️
Daftar > Main > Menang",mudah dapat menang plazabola daftar main menang,1,,,,1759301127.07435,@AhmadFauzi-c2m5b,dataset_komentarJudol
𝐀⁠⁠𝐄‌‌𝐑‌𝐎⁠𝟖⁠𝟖 Mantap banget videonya!,aero88 mantap banget video,1,,,,1757443376.28145,@giangtPhanh,dataset_komentarJudol
"Efren Reyes, lawan yang luar biasa! Densu gak kalah keren! Jangan lupa mampir ke Pawpaw4D, Bang!",efren reyes lawan yang luar biasa densu tidak kalah keren jangan lupa mampir ke pawpaw4d kakak,1,,,,,,judi_online
BOLEH RIQWEST GAA BIKIN SAMPE KAMARI TUA😩😩😭✌,boleh riqwest gaa bikin sampe kamari tua,0,,,,,,dataset_kaggle
"Cuan gak ada abisnya, cuma di P͟͟U͟͟L͟͟A͟͟ U͟͟W͟͟I͟͟N͟͟?",cuan gak ada abisnya cuma di pula uwin,1,,,,,,dataset_kaggle
"""Kita harus membuat tangan kita kotor untuk membuat dunia ini bersih""-Captain Price",kita harus membuat tangan kita kotor untuk membuat dunia ini bersih captain price,0,,,,,,judi_online
Yang sama jadi punyaku namanya Razan alamatnya di lubuk Sakai,yang sama jadi punyaku namanya razan alamatnya di lubuk sakai,0,,,,,,dataset_kaggle
"JP lagi, JP lagi di 𝐃​‌𝐎‌⁠𝐑‍𝐀‍𝟕‍‍𝟕! Rezeki emang lagi bagus!",jp jp dora77 rezeki emang bagus,1,,,,1758242104.81322,@asa2200,dataset_komentarJudol
seleraa lu banggg bang,seleraa lu banggg bang,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.672.259.100,Abidzar-i3s,data_clean_final
"Kalo kesemutan di kepala pas stress, normal ga?",kalau kesemutan di kepala pas stres normal tidak,0,,,,,,judi_online
"Nagih bgt ini 𝐃𝐎𝐑𝐀𝟕𝟕, gacir parah sumpah!",nagih bgt dora77 gacir parah sumpah,1,,,,1757356887.29495,@tejbirsingh3262,dataset_komentarJudol
"𝗠𝗮𝗸𝗮𝘀𝗶𝗵 𝗯𝗮𝗻𝘆𝗮𝗸 𝙃𝘽𝘾𝙈𝘼𝙉𝙏𝙐𝙇,𝗿𝗲𝘇𝗲𝗸𝗶 𝗵𝗮𝗿𝗶 𝗶𝗻𝗶 𝗯𝗲𝗻𝗮𝗿-𝗯𝗲𝗻𝗮𝗿 𝗹𝘂𝗮𝗿 𝗯𝗶𝗮𝘀𝗮!",makasih banyak hbcmantul rezeki hari benar benar luar biasa,1,,,,1758242087.51625,@SettinganGacor,dataset_komentarJudol
gokssss,gokss,0,,,,1755196485.2881,@sarofulanam334,dataset_komentarJudol
"gue liat 𝓟𝓤𝓛𝓐𝓤777 di story orang, terus sekarang muncul di explore juga",gue liat pulau777 di story orang terus sekarang muncul di explore juga,1,,,,,,dataset_kaggle
Jadi apa masalahnya setiap orang ada urusan masing-masing,jadi apa masalah orang urus masing masing,1,,,,1758674323.62822,@Wanglin.9yi,dataset_komentarJudol
adakah yg tau udh nomer brp ini,adakah yg tau udh nomer brp ini,0,,,,2024-10-07 13:28:05,Mahatma Yogyakarta,youtube_chat_jogja
"Terbaik ❤ memang kak , salam 𝙎𝙂𝙄88",terbaik memang kakak salam sgi8,1,,,,,,judi_online
🎯 𝐑𝐀𝐉𝐀𝟔𝟐  jadi pilihan utama buat yang cari hiburan! 🎉,raja62 jadi pilih utama buat cari hibur,1,,,,1758415186.04428,@Dian07-f9u,dataset_komentarJudol
doa gua untuk indonesia saat ini semoga pemberantasan judi online bener bener diusut tuntas !!! ini perusak generasi anak anak gua !!!,doa saya untuk indonesia saat ini semoga pemberantasan judi online benar benar diusut tuntas ini perusak generasi anak anak saya,0,,,,,,judi_online
"​ @Valltzyy kocak lu, Skylar yg milih keluar dari rrq bukan rrq yg keluarkan dia, lagian Skylar pengen coba hal baru di team baru",kocak lu skylar yg milih keluar rrq bukan rrq yg keluar lagi skylar ken coba baru team baru,0,,,,1757270309.28113,@FauziMuhammad-zh3kk,dataset_komentarJudol
Kkkkk sudah di kalo dg tim cepat inter pasti kalah,kk sudah di kalo dg tim cepat inter pasti kalah,0,,,,,,dataset_kaggle
"main rapi , strategi jalan , 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 panggungnya",main rapi strategi jalan p l u t o 8 8 panggungnya,1,5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,SaidahJayanti,data_clean_final
"DORA77 itu kayak pacar setia, selalu kasih cuan! ❤️",dora77 itu seperti pacar setia selalu kasih cuan,1,,,,,,judi_online
Makan mie instan ditemenin saldo 𝗩𝗜𝗖𝗧𝗢𝗥𝗬𝟬𝟬𝟳 paling pas 🍜,makan mie instan ditemenin saldo victory007 paling pas,1,,,,,,judi_online
gak ribet semenjak 𝘼𝙇𝙀𝙓𝙄𝙎17 .,gak ribet semenjak alexis17,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,SitiSunarto-c3w,data_clean_final
aer𝘖 88 menawarkan pendekatan berbeda keterlibatan daring .,aero 88 menawarkan pendekatan berbeda keterlibatan daring,1,zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,Kadek0YJ7A,data_clean_final
nice link bagus mandalika77,nice link bagus mandalika77,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.736.959.360,EsenEvre,data_clean_final
"Parah, ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 keren banget! banget!",parah alexis17 keren sekali sekali,1,,,,,,judi_online
Bang IP 48 ?,bang ip 48,0,,,,,,dataset_kaggle
Ini sihh lebih cocok untuk mobil sprint rally sihh😎,ini sihh lebih cocok untuk mobil sprint rally sihh,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.670.565.550,JunartiJ-q4t,data_clean_final
"Jepe pertama kali maen, lgsng suka",jepe pertama kali maen lgsng suka,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.627.350.740,Krisna9tR9w,data_clean_final
keren . gas mari kak weton88,keren gas mari kak weton88,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,Adityajarrett-i3j,data_clean_final
Cuan diam-diam bareng 𝐑𝐀𝐉𝐀𝟔𝟐 🫶,cuan diam diam bareng raja62,1,,,,1758415185.63435,@ProSun-f8s,dataset_komentarJudol
❤🔥🔥🔥,,0,,,,,,judi_online
"Selena cuma nge-lock, bukan nge-cheat. Yang perlu dihapus itu bukan hero-nya, tapi ego Pascol 😜",lena cuma nge lock bukan nge cheat perlu hapus bukan hero nya ego pascol,0,,,,1755195161.69549,@Pasti-Gacor-Wahana88,dataset_komentarJudol
"Buset Jenn kenapa mesti berantem dah sama opa, itu kan mertua ngomongnya jangan kayak begitu lah",buset jenn kenapa mesti berantem dah sama opa itu kan mertua ngomongnya jangan kayak begitu lah,0,,,,,,dataset_kaggle
alexis17 ! tuh emang bener-bener ngasih peluang orang sultan sejati,alexis17 tuh emang bener bener ngasih peluang orang sultan sejati,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,purwadiwahyudin,data_clean_final
gw rungkad mandalika77 wkwkwkw tapi tmn gw yg pada jp di mandalika77,gw rungkad mandalika77 wkwkwkw tapi tmn gw yg pada jp di mandalika77,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.731.949.700,GERRYCoates-m1y,data_clean_final
Beneran hp impian yg gk kesampaian,beneran hp impian yg gk kesampaian,0,,,,,,dataset_kaggle
"Wow, ❤퐌퐎퐍퐀 ퟒ퐃 bener-bener beda! Visualnya ciamik, ceritanya mengalir, dan kemenangannya bikin hati berbunga. Harus main sekarang! ❤️",wow bener bener beda visual ciamik cerita alir menang bikin hati bunga main sekarang,1,,,,1755454834.66321,@JessicaKramer-w8f,dataset_komentarJudol
ibu ku sama ayah ku,ibu ku sama ayah ku,0,,,,2024-10-07 13:16:23,Watik Fatmawati,youtube_chat_jogja
"Penyajian kontennya rapi dan bikin nyaman, kayak gaya KYT4️⃣D ☯️",penyajian kontennya rapi dan bikin nyaman kayak gaya kyt4d,1,,,,,,dataset_kaggle
demi sesuap nasi😢,demi sesuap nasi,0,,,,,,dataset_kaggle
Pertama bang acol,pertama bang acol,0,,,,1755195004.79217,@muhammadfariq21fariq49,dataset_komentarJudol
"Ngelantur itu otakmu, karena gak bisa nangkep.",ngelantur itu otakmu karena gak bisa nangkep,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.264.311.380,AnggoroDps_9,data_clean_final
mantap bou,mantap bou,0,,,,2024-10-07 12:01:53,Kav,youtube_chat_jogja
​ @super_gambris raja ayam,raja ayam,0,,,,1758374735.26882,@Mlbb_0078,dataset_komentarJudol
"Gokil parah, di *GUNUNGWIN* ada bonus *dEpOsit* yang bisa di-claim sampai kiamat.",gila parah di gunungwin ada hadiah deposit yang bisa di claim sampai kiamat,1,,,,,,judi_online
Semoga 02 ga masuk daftar jual.,semoga 02 ga masuk daftar jual,0,n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.865.053.982.660,dwiardhiyanto9842,data_clean_final
"tinggal ganti kaki""jadi mobil relly",tinggal ganti kaki jadi mobil relly,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.674.662.870,rayyerr,data_clean_final
lengkap kalo chery bikin dealer pangkalan bun .,lengkap kalo chery bikin dealer pangkalan bun,1,wbaneF-1auo,1M JOURNEY BORNEO 360: PANGKALAN BUN LUAR BIASA!,Ridwan Hanif,2025-05-03 03:01:07+00:00,munawirsyam6944,data_clean_final
Ajja tu anak bontot jadi MW na di sayang ma gigi SM Rafi.❤,ajja tu anak bontot jadi mw na di sayang ma gigi sm rafi,0,,,,,,dataset_kaggle
Baru di emot gt doang pada baper 😂😂😂,baru emot gt doang baper,0,,,,1757356812.7462,@yellow_eyesgaming7654,dataset_komentarJudol
Jaman sekarang masih android? 😂,jaman sekarang masih android,0,,,,,,dataset_kaggle
PawPaw4D tuh tempat buat nyari hiburan yang nggak ngebosenin!,pawpaw4d tuh tempat buat mencari hiburan yang tidak ngebosenin,1,,,,,,judi_online
"Aku nonton ini sambil senyum-senyum sendiri,🀄ℙℝ𝕆𝔹𝔼𝕋855🀄Vibes-nya positif,cara ngomongmu ramah banget, dan yang jelas... nggak ngebosenin! Ini tipe konten yang bisa ditonton berulang-ulang tanpa bikin jenuh. Terima kasih udah nyebarin energi baik. Semoga kamu selalu dilimpahi ide-ide hebat kayak gini terus ya!💯",aku nonton senyum senyum sendiri probet855 vibes nya positif cara ngomongmu ramah banget jelas ngebosenin tipe konten tonton ulang ulang bikin jenuh terima kasih udah nyebarin energi baik moga kamu selalu limpah ide ide hebat kayak gin terus,1,,,,1757821465.16118,@TuanPham-s1w4g,dataset_komentarJudol
KEREN SIH AUSTRALIA 😊😊😊 KEREN ITU CARA TERBAIK MENGHANCURKAN PRIMITIF,keren sih australia keren itu cara terbaik menghancurkan primitif,0,,,,,,dataset_kaggle
Cara simpel raih sukses Ketik Di Google 🐉𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴🐉,cara simpel raih sukses ketik di google junior88,1,,,,,,dataset_kaggle
Pas banget ke chenel bang frost terus bang frost baru upload🗿,pas banget ke chenel bang frost terus bang frost baru upload,0,,,,,,dataset_kaggle
Bodoh nya rrq jual tulang pungung,bodoh nya rrq jual tulang pungung,0,,,,1757270279.36972,@HONORX7b-o2g,dataset_komentarJudol
"Kontennya bikin betah, 👵𝐖𝐄𝐓𝐎𝐍-𝟖𝟖👵 juga bikin betah sampe pagi. 🌄",konten bikin betah weton88 bikin betah sampe pagi,1,,,,1755195180.85139,@RaditXford-o1m,dataset_komentarJudol
Terpopuler Ｇ ＡＲ ＵＤ Ａ Ｈ ０ Ｋ ｌ Kemerdekaan Berbagi Kemenangan,populer g ar ud a ho k l merdeka bagi menang,1,,,,1756059692.16919,@RaviKumar-dm8rh,dataset_komentarJudol
"Nggak dong. Jelas Budaya asia yg lebih unggul. Bangga menjadi asia, bangga menjadi indonesia Canda guys.",nggak dong jelas budaya asia yg lebih unggul bangga menjadi asia bangga menjadi indonesia canda guys,0,,,,,,dataset_kaggle
Memorable karena 𝐌𝐎𝐍𝐀𝟒𝐃! Penyampaian terpukau. 🔥,memorable sebab mona4d penyampaian terpukau,1,,,,,,judi_online
Ipad = bath 😂😅,ipad bath,0,,,,,,dataset_kaggle
Mayi sekarang lupa ama sendal ya?,mayi sekarang lupa ama sendal ya,0,,,,,,dataset_kaggle
SANGAT MENGHIBUR BANG PASCOL INI SAMA KAYA 𝕊𝔸𝕐𝔸𝟜𝔻 YANG SELALU MENGHIBUR,sangat hibur bang pascol sama kaya saya4d selalu hibur,1,,,,1755195415.52182,@GeovaniPinka,dataset_komentarJudol
Rezeki datang dari 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O! Jangan sampai ketinggalan lagi!,rezeki datang dari agustoto jangan sampai ketinggalan lagi,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.554.945.580,cristyantoIcs-m1g8q,data_clean_final
"04:34 Ya Tuhan, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 bikin speechless! Ceritanya penuh makna, visualnya keren, dan hadiahnya wow! 👏",tuhan mona 4d bikin speechless cerita penuh makna visual keren hadiah wow,1,,,,1757872168.66345,@ThaoVu-t5f,dataset_komentarJudol
"Si Alexis17 bilang komika favorit itu receh, padahal menurut gue lucu banget.",si alexis17 bilang komika favorit itu tidak penting padahal menurut saya lucu sekali,1,,,,,,judi_online
Aku tertarik kaki robotik drpd mobil 😂😂😂😂,aku tertarik kaki robotik drpd mobil,0,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.078.382.807.860,jonajona1074,data_clean_final
URAQT,uraqt,0,,,,,,dataset_kaggle
Mayi : “mama jangan kaya gitu” 😭🤏,mayi mama jangan kaya gitu,0,,,,,,dataset_kaggle
"4:20 ""Suka banget liat proses di balik layar kayak gini!!🌍ℙℝ𝕆𝔹𝔼𝕋855🌍adi makin respect sama usaha dan kerja keras yang ada di balik tiap detik video yang ditonton.Detail kecil-kecilnya tuh ternyata dipikirin banget, salut!! Terus berkarya ya, makin keren ke depannya!💯",suka banget liat proses balik layar kayak gin probet855 adi makin respect sama usaha kerja keras balik tiap detik video tonton detail kecil kecil tuh nyata dipikirin banget salut terus karya makin keren depan,1,,,,1757836030.55746,@DungTran-g2u6l,dataset_komentarJudol
ʙᴀɴ TEɴɢ HO ᴋɪ..Member baru pasti jepe🌟,ban teng ho ki member baru pasti jp,1,,,,,,dataset_kaggle
"Ngomong2 mirip mobil rally, bisa kali yah ikutan rally ni mobil.",ngomong2 mirip mobil rally bisa kali yah ikutan rally ni mobil,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.665.960.460,Fzifhrzl,data_clean_final
malah di ingatin wkwk,malah di ingatin wkwk,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.301.217.850,KepoIDofficial,data_clean_final
Lancel gg😂,lancel gg,0,,,,1758847571.20743,@dwitanjung5815,dataset_komentarJudol
"Sangat keren! Meraih kemenangan besar di ＭΛＮDALIKΛ𝟟𝟟,langsung berlibur ke luar negeri!",sangat keren meraih kemenangan besar di m ndalik 77 langsung berlibur ke luar negeri,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.528.131.850,HOMERRosado,data_clean_final
"Buzzer2 dan orang iq jongkok yg isinya ngebela buta, perlu liat video ini.",buzzer2 dan orang iq jongkok yg isinya ngebela buta perlu liat video ini,0,,,,,,dataset_kaggle
"gue sih udah ga move on alexis17 , , gacor bikin kecanduan",gue sih udah ga move on alexis17 gacor bikin kecanduan,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,ramauwais-g9o,data_clean_final
Cair cair,cair cair,0,,,,,,dataset_kaggle
"Beneran ini, alamak gawat juga ini😱",beneran ini alamak gawat juga ini,0,,,,,,dataset_kaggle
Di explore IG gue ada video aesthetic terus di ending-nya nongol tulisan ⚡️PULAUWIN⚡️... dan gue langsung mikir: “ini apaan dah?”,explore ig gue video aesthetic terus ending nya nongol tulis pulauwin gue langsung mikir apa dah,1,,,,1755194995.55708,@jarvisrojas-b7m,dataset_komentarJudol
"Subhanallah,🎱𝓟𝓡𝓞𝓑𝓔𝓣855🎱bikin pengalaman main jadi beda! Ceritanya inspiratif, visualnya keren abis!💯",subhanallah probet855 bikin alam main jadi beda cerita inspiratif visual keren abis,1,,,,1757792852.93236,@LoanOngmuc-w8g,dataset_komentarJudol
Wilian kasian banget muka nya kek mau pingsan 🤣,wilian kasian banget muka nya kek mau pingsan,0,,,,,,dataset_kaggle
GW pernah sampe meledak nih dipulau jd 45jt 💫💫,gw pernah sampe meledak nih dipulau jd 45jt,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.545.269.580,CORTEZLarsen,data_clean_final
beta tiap hari depo di *GUNUNGWIN* kecanduan cukimangar ...,beta tiap hari deposit di gunungwin kecanduan cukimangar,1,,,,,,judi_online
